name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1237.53,1237.51,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1241.1,1241.07,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1238.24,1238.21,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1248.03,1248,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512",560920,1226.94,1226.92,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_mean",10,1243.07,1243.04,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_median",10,1244.56,1244.54,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_stddev",10,10.3429,10.345,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/512_cv",10,0.00832045,0.00832239,,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8720.09,8718.29,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8632.16,8631.97,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8654.79,8654.58,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8627.02,8626.86,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8632.18,8631.97,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8659.12,8658.93,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8627.64,8627.05,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8633.36,8633.17,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8596.35,8596.13,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096",81698,8693.48,8693.04,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_mean",10,8647.62,8647.2,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_median",10,8632.77,8632.57,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_stddev",10,36.0109,35.6451,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/4096_cv",10,0.00416426,0.00412216,,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60289,60287.3,ns,,,,,
"BM_Insert<LinearProbingHashMap<0.75>, KeyPattern::SEQUENTIAL>/32768",11635,60492.8,60491.5,ns,,,,,
